ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
29UL,E07000112,Shepway CD,ONS6.10,2011/12,,,,,20.94813148,15.83152932,26.06473364,Not significantly different from England average
29UM,E07000113,Swale CD,ONS7.12,2011/12,,,,,20.51667108,16.26770949,24.76563268,Not significantly different from England average
29UN,E07000114,Thanet CD,ONS6.10,2011/12,,,,,21.65065623,16.7469478,26.55436466,Not significantly different from England average
29UP,E07000115,Tonbridge and Malling CD,ONS5.9,2011/12,,,,,13.68076083,9.641121417,17.72040024,Significantly better than England average
29UQ,E07000116,Tunbridge Wells CD,ONS5.9,2011/12,,,,,20.42775053,15.82692088,25.02858019,Not significantly different from England average
30UD,E07000117,Burnley CD,ONS1.2,2011/12,,,,,23.04212443,16.32543308,29.75881578,Not significantly different from England average
30UE,E07000118,Chorley CD,ONS5.7,2011/12,,,,,17.75468854,13.56122537,21.94815172,Not significantly different from England average
30UF,E07000119,Fylde CD,ONS6.10,2011/12,,,,,12.46514758,7.730643641,17.19965152,Significantly better than England average
30UG,E07000120,Hyndburn CD,ONS1.2,2011/12,,,,,21.29004916,15.3262922,27.25380612,Not significantly different from England average
30UH,E07000121,Lancaster CD,ONS1.1,2011/12,,,,,23.57048864,19.14899225,27.99198503,Not significantly different from England average
30UJ,E07000122,Pendle CD,ONS1.2,2011/12,,,,,23.17618151,16.63787966,29.71448336,Not significantly different from England average
30UK,E07000123,Preston CD,ONS1.2,2011/12,,,,,24.81762009,19.92959367,29.70564651,Not significantly different from England average
30UL,E07000124,Ribble Valley CD,ONS5.7,2011/12,,,,,14.70155966,8.793174769,20.60994454,Not significantly different from England average
30UM,E07000125,Rossendale CD,ONS7.12,2011/12,,,,,23.38428483,16.88623189,29.88233776,Not significantly different from England average
30UN,E07000126,South Ribble CD,ONS5.7,2011/12,,,,,18.0230352,13.5045428,22.5415276,Not significantly different from England average
30UP,E07000127,West Lancashire CD,ONS5.7,2011/12,,,,,28.16758737,22.47662777,33.85854696,Significantly worse than England average
30UQ,E07000128,Wyre CD,ONS6.10,2011/12,,,,,18.77636199,14.47050627,23.08221771,Not significantly different from England average
31UB,E07000129,Blaby CD,ONS5.7,2011/12,,,,,15.30151061,11.23447654,19.36854467,Significantly better than England average
31UC,E07000130,Charnwood CD,ONS5.7,2011/12,,,,,18.70994236,14.86877333,22.55111139,Not significantly different from England average
31UD,E07000131,Harborough CD,ONS5.7,2011/12,,,,,15.03638583,10.45669287,19.61607879,Significantly better than England average
31UE,E07000132,Hinckley and Bosworth CD,ONS5.7,2011/12,,,,,16.80339603,12.60718344,20.99960863,Not significantly different from England average
31UG,E07000133,Melton CD,ONS5.7,2011/12,,,,,15.08128495,8.929441504,21.2331284,Not significantly different from England average
31UH,E07000134,North West Leicestershire CD,ONS5.7,2011/12,,,,,19.47788003,14.48815249,24.46760757,Not significantly different from England average
31UJ,E07000135,Oadby and Wigston CD,ONS5.7,2011/12,,,,,16.37679639,10.76404623,21.98954656,Not significantly different from England average
32UB,E07000136,Boston CD,ONS5.7,2011/12,,,,,26.14587236,20.50343086,31.78831387,Significantly worse than England average
32UC,E07000137,East Lindsey CD,ONS6.10,2011/12,,,,,23.6179988,18.88219288,28.35380472,Not significantly different from England average
32UD,E07000138,Lincoln CD,ONS1.1,2011/12,,,,,28.32868855,22.7980931,33.85928399,Significantly worse than England average
32UE,E07000139,North Kesteven CD,ONS5.7,2011/12,,,,,19.97647029,15.32633991,24.62660068,Not significantly different from England average
32UF,E07000140,South Holland CD,ONS5.7,2011/12,,,,,14.69219999,10.00329103,19.38110895,Significantly better than England average
32UG,E07000141,South Kesteven CD,ONS5.7,2011/12,,,,,17.26729731,13.52085989,21.01373472,Not significantly different from England average
32UH,E07000142,West Lindsey CD,ONS5.7,2011/12,,,,,17.87719562,13.00921125,22.74517998,Not significantly different from England average
33UB,E07000143,Breckland CD,ONS5.7,2011/12,,,,,19.96751218,15.81485376,24.12017061,Not significantly different from England average
33UC,E07000144,Broadland CD,ONS5.7,2011/12,,,,,18.21542697,14.01909571,22.41175823,Not significantly different from England average
33UD,E07000145,Great Yarmouth CD,ONS6.10,2011/12,,,,,24.93135416,18.55794701,31.30476131,Not significantly different from England average
33UE,E07000146,King's Lynn and West Norfolk CD,ONS5.7,2011/12,,,,,19.34817493,15.2503909,23.44595896,Not significantly different from England average
33UF,E07000147,North Norfolk CD,ONS6.10,2011/12,,,,,14.56519294,10.33387184,18.79651403,Significantly better than England average
33UG,E07000148,Norwich CD,ONS1.1,2011/12,,,,,26.34946022,21.5377223,31.16119813,Significantly worse than England average
33UH,E07000149,South Norfolk CD,ONS5.7,2011/12,,,,,18.43143587,14.36921958,22.49365215,Not significantly different from England average
34UB,E07000150,Corby CD,ONS7.12,2011/12,,,,,25.4857029,18.02313087,32.94827493,Not significantly different from England average
34UC,E07000151,Daventry CD,ONS5.7,2011/12,,,,,16.02462008,11.20987277,20.83936739,Not significantly different from England average
34UD,E07000152,East Northamptonshire CD,ONS5.7,2011/12,,,,,19.58152936,14.3016085,24.86145022,Not significantly different from England average
34UE,E07000153,Kettering CD,ONS5.7,2011/12,,,,,23.44603531,17.2567804,29.63529022,Not significantly different from England average
34UF,E07000154,Northampton CD,ONS5.8,2011/12,,,,,23.3250759,19.40019166,27.24996014,Not significantly different from England average
34UG,E07000155,South Northamptonshire CD,ONS5.7,2011/12,,,,,11.18014243,6.866363891,15.49392096,Significantly better than England average
34UH,E07000156,Wellingborough CD,ONS5.8,2011/12,,,,,25.29575792,18.799125,31.79239083,Not significantly different from England average
36UB,E07000163,Craven CD,ONS6.10,2011/12,,,,,8.200664801,3.895021277,12.50630832,Significantly better than England average
36UC,E07000164,Hambleton CD,ONS5.7,2011/12,,,,,16.03673464,10.59998069,21.47348858,Not significantly different from England average
36UD,E07000165,Harrogate CD,ONS5.7,2011/12,,,,,14.50261824,10.93383734,18.07139913,Significantly better than England average
36UE,E07000166,Richmondshire CD,ONS5.7,2011/12,,,,,20.34825282,13.67936719,27.01713845,Not significantly different from England average
36UF,E07000167,Ryedale CD,ONS6.10,2011/12,,,,,23.67590638,16.73271781,30.61909494,Not significantly different from England average
36UG,E07000168,Scarborough CD,ONS6.10,2011/12,,,,,21.06691178,15.84201003,26.29181353,Not significantly different from England average
36UH,E07000169,Selby CD,ONS5.7,2011/12,,,,,14.96480141,10.28272514,19.64687767,Significantly better than England average
37UB,E07000170,Ashfield CD,ONS7.12,2011/12,,,,,29.4294009,23.52683366,35.33196813,Significantly worse than England average
37UC,E07000171,Bassetlaw CD,ONS7.12,2011/12,,,,,13.81098931,9.733169171,17.88880946,Significantly better than England average
37UD,E07000172,Broxtowe CD,ONS5.7,2011/12,,,,,16.40371073,12.05061493,20.75680652,Not significantly different from England average
37UE,E07000173,Gedling CD,ONS5.7,2011/12,,,,,15.54955112,11.11908501,19.98001723,Not significantly different from England average
37UF,E07000174,Mansfield CD,ONS7.12,2011/12,,,,,29.25042941,23.67774927,34.82310954,Significantly worse than England average
37UG,E07000175,Newark and Sherwood CD,ONS5.7,2011/12,,,,,20.08191407,14.91566701,25.24816112,Not significantly different from England average
37UJ,E07000176,Rushcliffe CD,ONS5.7,2011/12,,,,,14.80314788,10.55130226,19.0549935,Significantly better than England average
38UB,E07000177,Cherwell CD,ONS5.7,2011/12,,,,,20.19658453,15.69095109,24.70221798,Not significantly different from England average
38UC,E07000178,Oxford CD,ONS1.3,2011/12,,,,,22.07707056,17.4373669,26.71677421,Not significantly different from England average
38UD,E07000179,South Oxfordshire CD,ONS5.9,2011/12,,,,,15.63103276,11.47281275,19.78925277,Significantly better than England average
38UE,E07000180,Vale of White Horse CD,ONS5.9,2011/12,,,,,12.67556976,8.878953628,16.47218589,Significantly better than England average
38UF,E07000181,West Oxfordshire CD,ONS5.7,2011/12,,,,,15.30408216,11.16034733,19.447817,Significantly better than England average
40UB,E07000187,Mendip CD,ONS5.7,2011/12,,,,,17.57722936,13.75521426,21.39924445,Not significantly different from England average
40UC,E07000188,Sedgemoor CD,ONS5.7,2011/12,,,,,18.39063659,14.09183748,22.68943571,Not significantly different from England average
40UD,E07000189,South Somerset CD,ONS5.7,2011/12,,,,,23.05787973,19.16615984,26.94959962,Not significantly different from England average
40UE,E07000190,Taunton Deane CD,ONS5.7,2011/12,,,,,16.19655845,11.83418252,20.55893438,Not significantly different from England average
40UF,E07000191,West Somerset CD,ONS6.10,2011/12,,,,,17.30565558,8.686352665,25.9249585,Not significantly different from England average
41UB,E07000192,Cannock Chase CD,ONS7.12,2011/12,,,,,19.60718188,14.70519645,24.50916731,Not significantly different from England average
41UC,E07000193,East Staffordshire CD,ONS7.12,2011/12,,,,,20.02549957,14.91965585,25.13134328,Not significantly different from England average
41UD,E07000194,Lichfield CD,ONS5.7,2011/12,,,,,17.30891287,12.89325146,21.72457427,Not significantly different from England average
41UE,E07000195,Newcastle-under-Lyme CD,ONS7.12,2011/12,,,,,20.04928199,15.93621318,24.16235081,Not significantly different from England average
41UF,E07000196,South Staffordshire CD,ONS5.7,2011/12,,,,,15.42945882,11.2718658,19.58705183,Significantly better than England average
41UG,E07000197,Stafford CD,ONS5.7,2011/12,,,,,21.05009122,16.71678461,25.38339784,Not significantly different from England average
41UH,E07000198,Staffordshire Moorlands CD,ONS5.7,2011/12,,,,,18.84803955,13.45463513,24.24144397,Not significantly different from England average
41UK,E07000199,Tamworth CD,ONS7.12,2011/12,,,,,20.17450487,14.08797036,26.26103938,Not significantly different from England average
42UB,E07000200,Babergh CD,ONS5.7,2011/12,,,,,14.69147267,9.959243921,19.42370142,Significantly better than England average
42UC,E07000201,Forest Heath CD,ONS5.8,2011/12,,,,,24.1187495,17.29517039,30.94232861,Not significantly different from England average
42UD,E07000202,Ipswich CD,ONS5.8,2011/12,,,,,21.05433313,16.79521551,25.31345075,Not significantly different from England average
42UE,E07000203,Mid Suffolk CD,ONS5.7,2011/12,,,,,19.53369387,14.99405315,24.07333458,Not significantly different from England average
42UF,E07000204,St Edmundsbury CD,ONS5.7,2011/12,,,,,24.11675919,19.08793929,29.14557909,Not significantly different from England average
42UG,E07000205,Suffolk Coastal CD,ONS5.7,2011/12,,,,,16.68973394,12.61684936,20.76261852,Not significantly different from England average
42UH,E07000206,Waveney CD,ONS6.10,2011/12,,,,,22.94170657,18.02555272,27.85786041,Not significantly different from England average
43UB,E07000207,Elmbridge CD,ONS5.9,2011/12,,,,,19.76338247,15.10730867,24.41945626,Not significantly different from England average
