ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
16UF,E07000030,Eden CD,ONS6.10,2011/12,n/a,n/a,326,,30.48531684,27.82129169,33.28679351,n/a
16UG,E07000031,South Lakeland CD,ONS6.10,2011/12,n/a,n/a,872,,34.90293189,33.0756686,36.7756707,n/a
17UB,E07000032,Amber Valley CD,ONS7.12,2011/12,n/a,n/a,545,,28.17970735,26.24256544,30.2012916,n/a
17UC,E07000033,Bolsover CD,ONS7.12,2011/12,n/a,n/a,326,,29.17206693,26.61251087,31.87088838,n/a
17UD,E07000034,Chesterfield CD,ONS7.12,2011/12,n/a,n/a,247,,17.2762324,15.42520146,19.29870238,n/a
17UF,E07000035,Derbyshire Dales CD,ONS5.7,2011/12,n/a,n/a,280,,23.89553265,21.59101236,26.36332308,n/a
17UG,E07000036,Erewash CD,ONS7.12,2011/12,n/a,n/a,707,,28.90379102,27.1578304,30.71466837,n/a
17UH,E07000037,High Peak CD,ONS5.7,2011/12,n/a,n/a,760,,40.52109454,38.33485444,42.74558832,n/a
17UJ,E07000038,North East Derbyshire CD,ONS7.12,2011/12,n/a,n/a,257,,17.94529537,16.06589236,19.99218581,n/a
17UK,E07000039,South Derbyshire CD,ONS5.7,2011/12,n/a,n/a,411,,27.22240963,25.05620447,29.50216869,n/a
18UB,E07000040,East Devon CD,ONS6.10,2011/12,n/a,n/a,835,,40.36590333,38.24910831,42.51918306,n/a
18UC,E07000041,Exeter CD,ONS1.1,2011/12,n/a,n/a,779,,49.71495142,47.14663897,52.284769,n/a
18UD,E07000042,Mid Devon CD,ONS5.7,2011/12,n/a,n/a,476,,39.03304862,36.36057258,41.77301602,n/a
18UE,E07000043,North Devon CD,ONS6.10,2011/12,n/a,n/a,408,,24.18211737,22.22895959,26.24896742,n/a
18UG,E07000044,South Hams CD,ONS6.10,2011/12,n/a,n/a,606,,39.17599871,36.80939742,41.59460108,n/a
18UH,E07000045,Teignbridge CD,ONS6.10,2011/12,n/a,n/a,765,,46.24892152,43.84749909,48.6678744,n/a
18UK,E07000046,Torridge CD,ONS6.10,2011/12,n/a,n/a,288,,23.66426749,21.40817405,26.07922319,n/a
18UL,E07000047,West Devon CD,ONS6.10,2011/12,n/a,n/a,347,,38.81694363,35.72155527,42.00527496,n/a
19UC,E07000048,Christchurch CD,ONS6.10,2011/12,n/a,n/a,323,,36.88221201,33.7465997,40.13269033,n/a
19UD,E07000049,East Dorset CD,ONS5.7,2011/12,n/a,n/a,745,,38.52587823,36.38543536,40.71165405,n/a
19UE,E07000050,North Dorset CD,ONS5.7,2011/12,n/a,n/a,435,,33.0943113,30.62458464,35.66083003,n/a
19UG,E07000051,Purbeck CD,ONS6.10,2011/12,n/a,n/a,444,,37.46580489,34.75052041,40.26233667,n/a
19UH,E07000052,West Dorset CD,ONS6.10,2011/12,n/a,n/a,681,,32.82086572,30.84560316,34.85885812,n/a
19UJ,E07000053,Weymouth and Portland CD,ONS6.10,2011/12,n/a,n/a,524,,44.58211929,41.77087517,47.4284575,n/a
21UC,E07000061,Eastbourne CD,ONS1.1,2011/12,n/a,n/a,869,,34.06958948,32.26264102,35.92406838,n/a
21UD,E07000062,Hastings CD,ONS1.1,2011/12,n/a,n/a,986,,34.2127812,32.52847476,35.93784749,n/a
21UF,E07000063,Lewes CD,ONS5.7,2011/12,n/a,n/a,577,,35.42378936,33.13295843,37.78351103,n/a
21UG,E07000064,Rother CD,ONS6.10,2011/12,n/a,n/a,969,,28.503213,27.03623928,30.01703798,n/a
21UH,E07000065,Wealden CD,ONS5.7,2011/12,n/a,n/a,947,,25.04283813,23.69964313,26.43578414,n/a
22UB,E07000066,Basildon CD,ONS5.8,2011/12,n/a,n/a,910,,27.96457834,26.45143849,29.52952363,n/a
22UC,E07000067,Braintree CD,ONS5.7,2011/12,n/a,n/a,1042,,21.23345778,20.12102455,22.3901548,n/a
22UD,E07000068,Brentwood CD,ONS5.9,2011/12,n/a,n/a,438,,28.00319208,25.85337745,30.25881927,n/a
22UE,E07000069,Castle Point CD,ONS5.7,2011/12,n/a,n/a,545,,38.85211338,36.31912962,41.44677648,n/a
22UF,E07000070,Chelmsford CD,ONS5.9,2011/12,n/a,n/a,1375,,28.28657961,27.05012664,29.55665146,n/a
22UG,E07000071,Colchester CD,ONS5.7,2011/12,n/a,n/a,524,,24.57734984,22.80451883,26.44079542,n/a
22UH,E07000072,Epping Forest CD,ONS5.9,2011/12,n/a,n/a,517,,20.48136155,18.9596506,22.09191176,n/a
22UJ,E07000073,Harlow CD,ONS5.8,2011/12,n/a,n/a,251,,21.48710812,19.23406234,23.92588953,n/a
22UK,E07000074,Maldon CD,ONS5.7,2011/12,n/a,n/a,437,,24.79039603,22.86064368,26.82639584,n/a
22UL,E07000075,Rochford CD,ONS5.9,2011/12,n/a,n/a,450,,36.92267918,34.2760798,39.65034896,n/a
22UN,E07000076,Tendring CD,ONS6.10,2011/12,n/a,n/a,508,,25.70359477,23.83797446,27.6621928,n/a
22UQ,E07000077,Uttlesford CD,ONS5.9,2011/12,n/a,n/a,760,,33.39281139,31.48049402,35.36134408,n/a
23UB,E07000078,Cheltenham CD,ONS5.7,2011/12,n/a,n/a,551,,50.54041009,47.59855107,53.47853183,n/a
23UC,E07000079,Cotswold CD,ONS5.7,2011/12,n/a,n/a,405,,34.2405171,31.63255657,36.94729349,n/a
23UD,E07000080,Forest of Dean CD,ONS5.7,2011/12,n/a,n/a,338,,39.38632301,36.24213347,42.62094237,n/a
23UE,E07000081,Gloucester CD,ONS5.8,2011/12,n/a,n/a,641,,49.4106532,46.74682493,52.07783173,n/a
23UF,E07000082,Stroud CD,ONS5.7,2011/12,n/a,n/a,437,,36.50930574,33.88795809,39.21315409,n/a
23UG,E07000083,Tewkesbury CD,ONS5.7,2011/12,n/a,n/a,341,,49.18526999,45.57581203,52.8032418,n/a
24UB,E07000084,Basingstoke and Deane CD,ONS5.9,2011/12,n/a,n/a,481,,20.01467002,18.48408769,21.63834965,n/a
24UC,E07000085,East Hampshire CD,ONS5.9,2011/12,n/a,n/a,604,,22.00047952,20.50429554,23.57346435,n/a
24UD,E07000086,Eastleigh CD,ONS5.7,2011/12,n/a,n/a,637,,30.72421244,28.80494853,32.71259818,n/a
24UE,E07000087,Fareham CD,ONS5.7,2011/12,n/a,n/a,886,,29.92289496,28.31836695,31.57828564,n/a
24UF,E07000088,Gosport CD,ONS5.8,2011/12,n/a,n/a,714,,31.53010268,29.66934927,33.45204877,n/a
24UG,E07000089,Hart CD,ONS5.9,2011/12,n/a,n/a,349,,15.57950755,14.14826594,17.12665062,n/a
24UH,E07000090,Havant CD,ONS7.12,2011/12,n/a,n/a,1000,,28.34369037,26.89482525,29.83874997,n/a
24UJ,E07000091,New Forest CD,ONS5.7,2011/12,n/a,n/a,1548,,40.5818268,39.02068033,42.16224682,n/a
24UL,E07000092,Rushmoor CD,ONS5.8,2011/12,n/a,n/a,384,,16.06580637,14.65436178,17.58518433,n/a
24UN,E07000093,Test Valley CD,ONS5.9,2011/12,n/a,n/a,546,,27.19816778,25.32914919,29.15125885,n/a
24UP,E07000094,Winchester CD,ONS5.9,2011/12,n/a,n/a,632,,24.68588603,23.07398003,26.37179362,n/a
26UB,E07000095,Broxbourne CD,ONS5.8,2011/12,n/a,n/a,454,,23.1950388,21.39128851,25.10231543,n/a
26UC,E07000096,Dacorum CD,ONS5.9,2011/12,n/a,n/a,685,,25.41205221,23.80758131,27.08621352,n/a
26UD,E07000097,East Hertfordshire CD,ONS5.9,2011/12,n/a,n/a,454,,23.00078195,21.20114666,24.90489643,n/a
26UE,E07000098,Hertsmere CD,ONS5.9,2011/12,n/a,n/a,452,,25.16500459,23.21790063,27.2175149,n/a
26UF,E07000099,North Hertfordshire CD,ONS5.9,2011/12,n/a,n/a,801,,30.82954281,29.06442886,32.65250983,n/a
26UG,E07000240,St Albans CD,ONS5.9,2011/12,n/a,n/a,680,,24.38808304,22.81863479,26.02907261,n/a
26UH,E07000101,Stevenage CD,ONS5.8,2011/12,n/a,n/a,443,,30.10132794,27.78178335,32.5273088,n/a
26UJ,E07000102,Three Rivers CD,ONS5.9,2011/12,n/a,n/a,383,,22.583826,20.66174996,24.62919849,n/a
26UK,E07000103,Watford CD,ONS1.3,2011/12,n/a,n/a,396,,25.83245755,23.68515161,28.10275034,n/a
26UL,E07000241,Welwyn Hatfield CD,ONS5.7,2011/12,n/a,n/a,542,,28.64464768,26.61738982,30.761583,n/a
29UB,E07000105,Ashford CD,ONS5.7,2011/12,n/a,n/a,535,,21.89211713,20.30560272,23.56593422,n/a
29UC,E07000106,Canterbury CD,ONS5.7,2011/12,n/a,n/a,1851,,38.82541903,37.45945401,40.20916978,n/a
29UD,E07000107,Dartford CD,ONS5.8,2011/12,n/a,n/a,443,,23.76910022,21.90227066,25.74259946,n/a
29UE,E07000108,Dover CD,ONS6.10,2011/12,n/a,n/a,718,,32.87782127,30.96449767,34.84968938,n/a
29UG,E07000109,Gravesham CD,ONS5.8,2011/12,n/a,n/a,520,,25.29137385,23.47383471,27.1996228,n/a
29UH,E07000110,Maidstone CD,ONS5.7,2011/12,n/a,n/a,844,,26.8973651,25.38919149,28.46095307,n/a
29UK,E07000111,Sevenoaks CD,ONS5.9,2011/12,n/a,n/a,457,,20.13438294,18.54801911,21.82007783,n/a
29UL,E07000112,Shepway CD,ONS6.10,2011/12,n/a,n/a,467,,26.10169102,24.14455214,28.15858318,n/a
29UM,E07000113,Swale CD,ONS7.12,2011/12,n/a,n/a,668,,23.65694714,22.14454665,25.2391545,n/a
29UN,E07000114,Thanet CD,ONS6.10,2011/12,n/a,n/a,1444,,37.40139891,35.90618763,38.92106422,n/a
29UP,E07000115,Tonbridge and Malling CD,ONS5.9,2011/12,n/a,n/a,457,,24.99813017,23.08572845,27.01331378,n/a
29UQ,E07000116,Tunbridge Wells CD,ONS5.9,2011/12,n/a,n/a,297,,22.55942456,20.39087085,24.88650723,n/a
30UD,E07000117,Burnley CD,ONS1.2,2011/12,n/a,n/a,173,,17.22662848,15.03889914,19.65897017,n/a
30UE,E07000118,Chorley CD,ONS5.7,2011/12,n/a,n/a,622,,40.39870234,37.96667019,42.87883855,n/a
30UF,E07000119,Fylde CD,ONS6.10,2011/12,n/a,n/a,901,,34.70658779,32.9022783,36.55593567,n/a
30UG,E07000120,Hyndburn CD,ONS1.2,2011/12,n/a,n/a,171,,17.13003683,14.93741112,19.57046417,n/a
30UH,E07000121,Lancaster CD,ONS1.1,2011/12,n/a,n/a,1661,,40.78089515,39.29609988,42.28271533,n/a
30UJ,E07000122,Pendle CD,ONS1.2,2011/12,n/a,n/a,415,,22.03756571,20.24328366,23.9431421,n/a
30UK,E07000123,Preston CD,ONS1.2,2011/12,n/a,n/a,801,,45.86170092,43.4823439,48.26008075,n/a
30UL,E07000124,Ribble Valley CD,ONS5.7,2011/12,n/a,n/a,173,,13.96510239,12.16256963,15.98615749,n/a
30UM,E07000125,Rossendale CD,ONS7.12,2011/12,n/a,n/a,199,,31.56871784,28.09904716,35.25673977,n/a
30UN,E07000126,South Ribble CD,ONS5.7,2011/12,n/a,n/a,558,,38.49138299,36.00963792,41.03448658,n/a
30UP,E07000127,West Lancashire CD,ONS5.7,2011/12,n/a,n/a,815,,37.06659616,35.06233953,39.11640888,n/a
30UQ,E07000128,Wyre CD,ONS6.10,2011/12,n/a,n/a,1275,,37.59945944,35.98963752,39.23714964,n/a
31UB,E07000129,Blaby CD,ONS5.7,2011/12,n/a,n/a,73,,27.53140323,22.51739497,33.18373432,n/a
31UC,E07000130,Charnwood CD,ONS5.7,2011/12,n/a,n/a,171,,27.63749505,24.27087364,31.27822387,n/a
31UD,E07000131,Harborough CD,ONS5.7,2011/12,n/a,n/a,79,,28.33717752,23.43033972,33.81776632,n/a
31UE,E07000132,Hinckley and Bosworth CD,ONS5.7,2011/12,n/a,n/a,341,,34.52646358,31.64342849,37.52796365,n/a
31UG,E07000133,Melton CD,ONS5.7,2011/12,n/a,n/a,99,,23.52848738,19.74517906,27.78572639,n/a
31UH,E07000134,North West Leicestershire CD,ONS5.7,2011/12,n/a,n/a,233,,27.95297244,25.02963021,31.07621886,n/a
31UJ,E07000135,Oadby and Wigston CD,ONS5.7,2011/12,n/a,n/a,37,,35.16135367,26.54996678,44.85993174,n/a
32UB,E07000136,Boston CD,ONS5.7,2011/12,n/a,n/a,136,,17.29482394,14.794201,20.11832097,n/a
32UC,E07000137,East Lindsey CD,ONS6.10,2011/12,n/a,n/a,1353,,52.03198127,50.12415728,53.93389703,n/a
32UD,E07000138,Lincoln CD,ONS1.1,2011/12,n/a,n/a,160,,13.22535911,11.43870386,15.24304671,n/a
32UE,E07000139,North Kesteven CD,ONS5.7,2011/12,n/a,n/a,190,,12.04738669,10.54088014,13.73614353,n/a
32UF,E07000140,South Holland CD,ONS5.7,2011/12,n/a,n/a,182,,18.06252995,15.82322301,20.54141027,n/a
32UG,E07000141,South Kesteven CD,ONS5.7,2011/12,n/a,n/a,250,,16.85909409,15.05174074,18.83534805,n/a
32UH,E07000142,West Lindsey CD,ONS5.7,2011/12,n/a,n/a,235,,17.64195879,15.70630989,19.76023631,n/a
33UB,E07000143,Breckland CD,ONS5.7,2011/12,n/a,n/a,547,,32.9580178,30.72323005,35.27259588,n/a
33UC,E07000144,Broadland CD,ONS5.7,2011/12,n/a,n/a,564,,41.46600347,38.83848141,44.14298784,n/a
33UD,E07000145,Great Yarmouth CD,ONS6.10,2011/12,n/a,n/a,1108,,36.11492406,34.46033767,37.80313118,n/a
33UE,E07000146,King's Lynn and West Norfolk CD,ONS5.7,2011/12,n/a,n/a,284,,22.20155401,20.02640689,24.54045707,n/a
33UF,E07000147,North Norfolk CD,ONS6.10,2011/12,n/a,n/a,442,,43.19553309,40.12756115,46.31661291,n/a
33UG,E07000148,Norwich CD,ONS1.1,2011/12,n/a,n/a,660,,49.2987756,46.4629614,52.13910918,n/a
33UH,E07000149,South Norfolk CD,ONS5.7,2011/12,n/a,n/a,527,,32.29295675,30.01654168,34.65651891,n/a
34UB,E07000150,Corby CD,ONS7.12,2011/12,n/a,n/a,73,,32.86949169,27.1260782,39.17523866,n/a
34UC,E07000151,Daventry CD,ONS5.7,2011/12,n/a,n/a,260,,32.18342719,29.12190169,35.40602856,n/a
34UD,E07000152,East Northamptonshire CD,ONS5.7,2011/12,n/a,n/a,167,,28.32084494,24.87689893,32.03823449,n/a
34UE,E07000153,Kettering CD,ONS5.7,2011/12,n/a,n/a,139,,33.61067347,29.26739166,38.24994996,n/a
34UF,E07000154,Northampton CD,ONS5.8,2011/12,n/a,n/a,778,,37.39476593,35.36701001,39.46778858,n/a
34UG,E07000155,South Northamptonshire CD,ONS5.7,2011/12,n/a,n/a,320,,26.20555875,23.8574874,28.69762929,n/a
34UH,E07000156,Wellingborough CD,ONS5.8,2011/12,n/a,n/a,160,,33.59140799,29.54966943,37.88865631,n/a
36UB,E07000163,Craven CD,ONS6.10,2011/12,n/a,n/a,461,,31.64721984,29.33843772,34.05013939,n/a
36UC,E07000164,Hambleton CD,ONS5.7,2011/12,n/a,n/a,535,,35.46791408,33.11652117,37.89167756,n/a
