ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
22UN,E07000076,Tendring CD,ONS6.10,2010,n/a,n/a,26745,138062,19.37173154,,,n/a
22UQ,E07000077,Uttlesford CD,ONS5.9,2010,n/a,n/a,26495,80032,33.1055078,,,n/a
23UB,E07000078,Cheltenham CD,ONS5.7,2010,n/a,n/a,14678,115645,12.69229106,,,n/a
23UC,E07000079,Cotswold CD,ONS5.7,2010,n/a,n/a,44033,83180,52.93700409,,,n/a
23UD,E07000080,Forest of Dean CD,ONS5.7,2010,n/a,n/a,20159,82200,24.5243309,,,n/a
23UE,E07000081,Gloucester CD,ONS5.8,2010,n/a,n/a,20143,121921,16.52135399,,,n/a
23UF,E07000082,Stroud CD,ONS5.7,2010,n/a,n/a,43834,113074,38.76576401,,,n/a
23UG,E07000083,Tewkesbury CD,ONS5.7,2010,n/a,n/a,17854,82269,21.70197766,,,n/a
24UB,E07000084,Basingstoke and Deane CD,ONS5.9,2010,n/a,n/a,25181,168550,14.93978048,,,n/a
24UC,E07000085,East Hampshire CD,ONS5.9,2010,n/a,n/a,36660,116010,31.60072408,,,n/a
24UD,E07000086,Eastleigh CD,ONS5.7,2010,n/a,n/a,27658,125852,21.97660744,,,n/a
24UE,E07000087,Fareham CD,ONS5.7,2010,n/a,n/a,25819,111931,23.06688942,,,n/a
24UF,E07000088,Gosport CD,ONS5.8,2010,n/a,n/a,26056,82669,31.5184652,,,n/a
24UG,E07000089,Hart CD,ONS5.9,2010,n/a,n/a,11296,91662,12.32353647,,,n/a
24UH,E07000090,Havant CD,ONS7.12,2010,n/a,n/a,26820,120783,22.20511165,,,n/a
24UJ,E07000091,New Forest CD,ONS5.7,2010,n/a,n/a,41734,176789,23.60667236,,,n/a
24UL,E07000092,Rushmoor CD,ONS5.8,2010,n/a,n/a,27153,94354,28.77779426,,,n/a
24UN,E07000093,Test Valley CD,ONS5.9,2010,n/a,n/a,38121,116698,32.6663696,,,n/a
24UP,E07000094,Winchester CD,ONS5.9,2010,n/a,n/a,29971,116820,25.65570964,,,n/a
26UB,E07000095,Broxbourne CD,ONS5.8,2010,n/a,n/a,30439,93702,32.48489893,,,n/a
26UC,E07000096,Dacorum CD,ONS5.9,2010,n/a,n/a,25727,145298,17.70636898,,,n/a
26UD,E07000097,East Hertfordshire CD,ONS5.9,2010,n/a,n/a,29424,138155,21.29781767,,,n/a
26UE,E07000098,Hertsmere CD,ONS5.9,2010,n/a,n/a,27619,100379,27.51471921,,,n/a
26UF,E07000099,North Hertfordshire CD,ONS5.9,2010,n/a,n/a,32552,127494,25.53218191,,,n/a
26UG,E07000240,St Albans CD,ONS5.9,2010,n/a,n/a,24182,141248,17.12024241,,,n/a
26UH,E07000101,Stevenage CD,ONS5.8,2010,n/a,n/a,14506,84247,17.21841727,,,n/a
26UJ,E07000102,Three Rivers CD,ONS5.9,2010,n/a,n/a,11072,87921,12.59312337,,,n/a
26UK,E07000103,Watford CD,ONS1.3,2010,n/a,n/a,23142,90653,25.52811269,,,n/a
26UL,E07000241,Welwyn Hatfield CD,ONS5.7,2010,n/a,n/a,37633,110727,33.98719373,,,n/a
29UB,E07000105,Ashford CD,ONS5.7,2010,n/a,n/a,39884,118405,33.68438833,,,n/a
29UC,E07000106,Canterbury CD,ONS5.7,2010,n/a,n/a,58454,150600,38.81407703,,,n/a
29UD,E07000107,Dartford CD,ONS5.8,2010,n/a,n/a,28264,97604,28.9578296,,,n/a
