ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
37UJ,E07000176,Rushcliffe CD,ONS5.7,2011/12,n/a,n/a,7780,,39.16451252,38.49322857,39.8399203,n/a
38UB,E07000177,Cherwell CD,ONS5.7,2011/12,n/a,n/a,10842,,42.34380377,41.74339543,42.94648165,n/a
38UC,E07000178,Oxford CD,ONS1.3,2011/12,n/a,n/a,9523,,44.48737417,43.81968804,45.15705648,n/a
38UD,E07000179,South Oxfordshire CD,ONS5.9,2011/12,n/a,n/a,9031,,38.84630996,38.22485334,39.47141445,n/a
38UE,E07000180,Vale of White Horse CD,ONS5.9,2011/12,n/a,n/a,8577,,38.77299519,38.13639111,39.41345568,n/a
38UF,E07000181,West Oxfordshire CD,ONS5.7,2011/12,n/a,n/a,7936,,38.87634342,38.21221381,39.54462829,n/a
40UB,E07000187,Mendip CD,ONS5.7,2011/12,n/a,n/a,9690,,46.05644573,45.38306448,46.73126957,n/a
40UC,E07000188,Sedgemoor CD,ONS5.7,2011/12,n/a,n/a,10172,,42.00402043,41.38527079,42.62529361,n/a
40UD,E07000189,South Somerset CD,ONS5.7,2011/12,n/a,n/a,14791,,40.59417128,40.09088784,41.09943839,n/a
40UE,E07000190,Taunton Deane CD,ONS5.7,2011/12,n/a,n/a,11695,,46.41336088,45.79238992,47.03544598,n/a
40UF,E07000191,West Somerset CD,ONS6.10,2011/12,n/a,n/a,3727,,45.13908544,44.06505478,46.2176639,n/a
41UB,E07000192,Cannock Chase CD,ONS7.12,2011/12,n/a,n/a,9036,,39.32229638,38.69757723,39.95052826,n/a
41UC,E07000193,East Staffordshire CD,ONS7.12,2011/12,n/a,n/a,8971,,39.16073544,38.53455879,39.79050025,n/a
41UD,E07000194,Lichfield CD,ONS5.7,2011/12,n/a,n/a,8175,,35.10974844,34.50462537,35.7196961,n/a
41UE,E07000195,Newcastle-under-Lyme CD,ONS7.12,2011/12,n/a,n/a,13360,,41.6391375,41.10041344,42.17986604,n/a
41UF,E07000196,South Staffordshire CD,ONS5.7,2011/12,n/a,n/a,8456,,36.8027148,36.18916697,37.4205646,n/a
41UG,E07000197,Stafford CD,ONS5.7,2011/12,n/a,n/a,12201,,38.46527997,37.93146581,39.00188599,n/a
41UH,E07000198,Staffordshire Moorlands CD,ONS5.7,2011/12,n/a,n/a,8451,,38.19878428,37.56436314,38.83725517,n/a
41UK,E07000199,Tamworth CD,ONS7.12,2011/12,n/a,n/a,6796,,38.49231903,37.77975593,39.2098524,n/a
42UB,E07000200,Babergh CD,ONS5.7,2011/12,n/a,n/a,6715,,38.56734229,37.84928505,39.29041021,n/a
42UC,E07000201,Forest Heath CD,ONS5.8,2011/12,n/a,n/a,4363,,41.32814586,40.39733226,42.26519815,n/a
42UD,E07000202,Ipswich CD,ONS5.8,2011/12,n/a,n/a,10469,,39.89911571,39.30440415,40.49682188,n/a
42UE,E07000203,Mid Suffolk CD,ONS5.7,2011/12,n/a,n/a,6595,,37.67511525,36.96622076,38.38932475,n/a
42UF,E07000204,St Edmundsbury CD,ONS5.7,2011/12,n/a,n/a,9206,,41.55487452,40.90949315,42.20316561,n/a
42UG,E07000205,Suffolk Coastal CD,ONS5.7,2011/12,n/a,n/a,8777,,36.12175096,35.52368654,36.72414924,n/a
42UH,E07000206,Waveney CD,ONS6.10,2011/12,n/a,n/a,9981,,36.2978436,35.72915176,36.87039445,n/a
43UB,E07000207,Elmbridge CD,ONS5.9,2011/12,n/a,n/a,7902,,41.73773326,41.02533551,42.45359651,n/a
43UC,E07000208,Epsom and Ewell CD,ONS5.9,2011/12,n/a,n/a,5199,,43.31859544,42.42551218,44.21604067,n/a
43UD,E07000209,Guildford CD,ONS5.9,2011/12,n/a,n/a,9679,,38.93919241,38.3327914,39.54903411,n/a
43UE,E07000210,Mole Valley CD,ONS5.9,2011/12,n/a,n/a,6345,,41.84961534,41.06175941,42.64165107,n/a
43UF,E07000211,Reigate and Banstead CD,ONS5.9,2011/12,n/a,n/a,10851,,44.00846327,43.37779453,44.64107221,n/a
43UG,E07000212,Runnymede CD,ONS5.9,2011/12,n/a,n/a,5307,,38.24561424,37.43642473,39.06137417,n/a
43UH,E07000213,Spelthorne CD,ONS5.9,2011/12,n/a,n/a,6333,,36.67424442,35.96002641,37.39436466,n/a
43UJ,E07000214,Surrey Heath CD,ONS5.9,2011/12,n/a,n/a,7034,,39.45270515,38.74143465,40.16847145,n/a
43UK,E07000215,Tandridge CD,ONS5.9,2011/12,n/a,n/a,6481,,41.86943667,41.08678893,42.65619837,n/a
43UL,E07000216,Waverley CD,ONS5.9,2011/12,n/a,n/a,9300,,38.50134775,37.88741855,39.11895967,n/a
43UM,E07000217,Woking CD,ONS5.9,2011/12,n/a,n/a,5755,,39.16725945,38.3742565,39.9660221,n/a
44UB,E07000218,North Warwickshire CD,ONS5.7,2011/12,n/a,n/a,4933,,41.43642961,40.56350122,42.31476949,n/a
44UC,E07000219,Nuneaton and Bedworth CD,ONS7.12,2011/12,n/a,n/a,10535,,43.38685875,42.77004598,44.005727,n/a
44UD,E07000220,Rugby CD,ONS5.7,2011/12,n/a,n/a,7228,,37.27292492,36.6009094,37.94989331,n/a
44UE,E07000221,Stratford-on-Avon CD,ONS5.7,2011/12,n/a,n/a,9264,,38.31928564,37.71158445,38.93065905,n/a
44UF,E07000222,Warwick CD,ONS5.7,2011/12,n/a,n/a,10375,,41.78651234,41.172063,42.40352189,n/a
45UB,E07000223,Adur CD,ONS5.7,2011/12,n/a,n/a,5884,,41.26657287,40.46220105,42.07563465,n/a
45UC,E07000224,Arun CD,ONS6.10,2011/12,n/a,n/a,15896,,43.79660723,43.28533999,44.30919539,n/a
45UD,E07000225,Chichester CD,ONS6.10,2011/12,n/a,n/a,11245,,45.72519755,45.09964193,46.35210419,n/a
45UE,E07000226,Crawley CD,ONS5.8,2011/12,n/a,n/a,7073,,45.35044565,44.55861215,46.14463873,n/a
45UF,E07000227,Horsham CD,ONS5.9,2011/12,n/a,n/a,9165,,40.94891362,40.30518838,41.59575603,n/a
45UG,E07000228,Mid Sussex CD,ONS5.9,2011/12,n/a,n/a,9598,,39.00307056,38.39507894,39.61449885,n/a
45UH,E07000229,Worthing CD,ONS1.1,2011/12,n/a,n/a,9591,,42.39512949,41.74827648,43.04459893,n/a
47UB,E07000234,Bromsgrove CD,ONS5.7,2011/12,n/a,n/a,7392,,40.45698741,39.74682858,41.17116464,n/a
47UC,E07000235,Malvern Hills CD,ONS5.7,2011/12,n/a,n/a,5964,,37.96067847,37.20780914,38.71938797,n/a
47UD,E07000236,Redditch CD,ONS7.12,2011/12,n/a,n/a,7562,,45.77226903,45.01394878,46.53255327,n/a
47UE,E07000237,Worcester CD,ONS5.8,2011/12,n/a,n/a,7912,,42.78896401,42.07506631,43.50587692,n/a
47UF,E07000238,Wychavon CD,ONS5.7,2011/12,n/a,n/a,9484,,38.20739586,37.60939433,38.80899126,n/a
