ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
32UF,E07000140,South Holland CD,ONS5.7,2008 - 09,n/a,n/a,n/a,70033,23.19530467,13.91892459,42.01745102,Not significantly different from England average
32UG,E07000141,South Kesteven CD,ONS5.7,2008 - 09,n/a,n/a,n/a,107803,23.56853211,15.28668891,41.98360232,Not significantly different from England average
32UH,E07000142,West Lindsey CD,ONS5.7,2008 - 09,n/a,n/a,n/a,73485,23.8306984,14.78911482,42.48195994,Not significantly different from England average
33UB,E07000143,Breckland CD,ONS5.7,2008 - 09,n/a,n/a,n/a,108142,23.37823942,14.14621386,41.92065075,Not significantly different from England average
33UC,E07000144,Broadland CD,ONS5.7,2008 - 09,n/a,n/a,n/a,102704,23.60068175,14.71727635,42.79885402,Not significantly different from England average
33UD,E07000145,Great Yarmouth CD,ONS6.10,2008 - 09,n/a,n/a,n/a,80517,21.58638755,13.63042347,39.74217743,Not significantly different from England average
33UE,E07000146,King's Lynn and West Norfolk CD,ONS5.7,2008 - 09,n/a,n/a,n/a,118574,22.8798758,14.05892356,40.57241119,Not significantly different from England average
33UF,E07000147,North Norfolk CD,ONS6.10,2008 - 09,n/a,n/a,n/a,86605,22.53046172,13.63686191,40.55946173,Not significantly different from England average
33UG,E07000148,Norwich CD,ONS1.1,2008 - 09,n/a,n/a,n/a,122209,23.4967741,14.86135488,41.41661528,Not significantly different from England average
33UH,E07000149,South Norfolk CD,ONS5.7,2008 - 09,n/a,n/a,n/a,99856,24.02411231,15.00548065,42.78623097,Not significantly different from England average
34UB,E07000150,Corby CD,ONS7.12,2008 - 09,n/a,n/a,n/a,43976,22.15158484,13.89326248,40.3818012,Not significantly different from England average
34UC,E07000151,Daventry CD,ONS5.7,2008 - 09,n/a,n/a,n/a,63722,24.29922111,15.03219074,43.20262306,Not significantly different from England average
