ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
34,E10000021,Northamptonshire CC,N/A,2011/12,n/a,n/a,723,,39.51808511,37.08376367,42.00551678,n/a
36,E10000023,North Yorkshire CC,N/A,2011/12,n/a,n/a,215,,41.38248544,36.80882324,46.10976614,n/a
37,E10000024,Nottinghamshire CC,N/A,2011/12,n/a,n/a,339,,42.69915645,39.05266339,46.42676969,n/a
38,E10000025,Oxfordshire CC,N/A,2011/12,n/a,n/a,571,,45.30061683,42.45159779,48.18075974,n/a
40,E10000027,Somerset CC,N/A,2011/12,n/a,n/a,154,,41.38585447,36.13465807,46.84047898,n/a
41,E10000028,Staffordshire CC,N/A,2011/12,n/a,n/a,516,,40.37447096,37.47915812,43.33840844,n/a
42,E10000029,Suffolk CC,N/A,2011/12,n/a,n/a,420,,44.2290025,40.77753493,47.73712583,n/a
43,E10000030,Surrey CC,N/A,2011/12,n/a,n/a,680,,38.54742925,36.1635628,40.98754139,n/a
44,E10000031,Warwickshire CC,N/A,2011/12,n/a,n/a,341,,43.30957748,39.51693483,47.18226702,n/a
45,E10000032,West Sussex CC,N/A,2011/12,n/a,n/a,495,,44.35395063,41.24615531,47.50657218,n/a
47,E10000034,Worcestershire CC,N/A,2011/12,n/a,n/a,257,,41.50502138,37.41745422,45.71295537,n/a
00AB,E09000002,Barking and Dagenham LB,ONS1.2,2011/12,n/a,n/a,374,,44.24673094,40.70546793,47.84747012,n/a
00AC,E09000003,Barnet LB,ONS2.4,2011/12,n/a,n/a,508,,34.18727755,31.73765005,36.7242584,n/a
00AD,E09000004,Bexley LB,ONS5.8,2011/12,n/a,n/a,186,,34.97112858,30.91347815,39.25872677,n/a
00AE,E09000005,Brent LB,ONS4.6,2011/12,n/a,n/a,338,,31.93312364,29.10170905,34.90439437,n/a
00AF,E09000006,Bromley LB,ONS1.3,2011/12,n/a,n/a,313,,30.385254,27.55620267,33.37095738,n/a
00AG,E09000007,Camden LB,ONS3.5,2011/12,n/a,n/a,358,,31.89727164,29.1800784,34.7433564,n/a
00AH,E09000008,Croydon LB,ONS2.4,2011/12,n/a,n/a,850,,37.82524694,35.72466231,39.97253238,n/a
00AJ,E09000009,Ealing LB,ONS2.4,2011/12,n/a,n/a,488,,37.90868643,35.12898222,40.77010799,n/a
00AK,E09000010,Enfield LB,ONS2.4,2011/12,n/a,n/a,541,,36.28891122,33.83480361,38.81659363,n/a
00AL,E09000011,Greenwich LB,ONS2.4,2011/12,n/a,n/a,377,,30.72175614,28.11497887,33.45773605,n/a
00AM,E09000012,Hackney LB,ONS4.6,2011/12,n/a,n/a,508,,41.92603756,38.99448335,44.91571828,n/a
00AN,E09000013,Hammersmith and Fulham LB,ONS3.5,2011/12,n/a,n/a,324,,36.17410383,33.02149134,39.4504207,n/a
00AP,E09000014,Haringey LB,ONS4.6,2011/12,n/a,n/a,351,,32.43793284,29.64377637,35.36308237,n/a
00AQ,E09000015,Harrow LB,ONS2.4,2011/12,n/a,n/a,227,,27.34387518,24.28834706,30.62829399,n/a
00AR,E09000016,Havering LB,ONS5.8,2011/12,n/a,n/a,252,,45.1597357,40.80775215,49.58703296,n/a
00AS,E09000017,Hillingdon LB,ONS1.3,2011/12,n/a,n/a,320,,37.62753737,34.19137091,41.19287398,n/a
00AT,E09000018,Hounslow LB,ONS2.4,2011/12,n/a,n/a,401,,35.30092711,32.44779851,38.26283044,n/a
00AU,E09000019,Islington LB,ONS3.5,2011/12,n/a,n/a,312,,31.91119348,28.98572829,34.98645389,n/a
00AW,E09000020,Kensington and Chelsea LB,ONS3.5,2011/12,n/a,n/a,327,,33.64462616,30.63503156,36.79305633,n/a
00AX,E09000021,Kingston upon Thames LB,ONS1.3,2011/12,n/a,n/a,189,,34.06964854,30.01924956,38.36693219,n/a
00AY,E09000022,Lambeth LB,ONS4.6,2011/12,n/a,n/a,541,,31.40894593,29.16905714,33.73890638,n/a
00AZ,E09000023,Lewisham LB,ONS4.6,2011/12,n/a,n/a,824,,28.39858156,26.71557884,30.14399768,n/a
00BA,E09000024,Merton LB,ONS2.4,2011/12,n/a,n/a,264,,22.1051348,19.70154181,24.71172291,n/a
00BB,E09000025,Newham LB,ONS4.6,2011/12,n/a,n/a,542,,42.06769667,39.22116237,44.96797319,n/a
00BC,E09000026,Redbridge LB,ONS2.4,2011/12,n/a,n/a,545,,43.06026916,40.17140699,45.99715937,n/a
00BD,E09000027,Richmond upon Thames LB,ONS1.3,2011/12,n/a,n/a,194,,37.75988277,33.37461449,42.35505089,n/a
00BE,E09000028,Southwark LB,ONS4.6,2011/12,n/a,n/a,496,,36.53440803,33.88165968,39.27148962,n/a
00BF,E09000029,Sutton LB,ONS1.3,2011/12,n/a,n/a,202,,30.22652271,26.65852214,34.05035743,n/a
00BG,E09000030,Tower Hamlets LB,ONS3.5,2011/12,n/a,n/a,439,,42.69706237,39.43479169,46.02412692,n/a
00BH,E09000031,Waltham Forest LB,ONS2.4,2011/12,n/a,n/a,843,,45.9804477,43.51828402,48.46238982,n/a
00BJ,E09000032,Wandsworth LB,ONS3.5,2011/12,n/a,n/a,413,,22.21562059,20.27253774,24.28820768,n/a
00BK,E09000033,City of Westminster LB,ONS3.5,2011/12,n/a,n/a,378,,38.87800108,35.81743785,42.02883317,n/a
00BL,E08000001,Bolton MCD,ONS1.2,2011/12,n/a,n/a,264,,44.78803835,40.29375063,49.36911502,n/a
00BM,E08000002,Bury MCD,ONS5.7,2011/12,n/a,n/a,174,,50.03220035,44.07211875,55.99136702,n/a
00BN,E08000003,Manchester MCD,ONS1.2,2011/12,n/a,n/a,1486,,42.63003213,40.86276333,44.41632708,n/a
