ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
00HY,E06000054,Wiltshire UA,ONS5.7,2010,n/a,n/a,103672,474319,21.85702028,,,n/a
00JA,E06000031,Peterborough UA,ONS5.8,2010,n/a,n/a,24245,184457,13.14398478,,,n/a
00KA,E06000032,Luton UA,ONS2.4,2010,n/a,n/a,43621,203641,21.42053909,,,n/a
00KB,E06000055,Bedford UA,ONS5.8,2010,n/a,n/a,33619,157840,21.29941713,,,n/a
00KC,E06000056,Central Bedfordshire UA,ONS5.7,2010,n/a,n/a,33769,255644,13.20938493,,,n/a
00KF,E06000033,Southend-on-Sea UA,ONS1.1,2010,n/a,n/a,36591,174274,20.99624729,,,n/a
00KG,E06000034,Thurrock UA,ONS5.8,2010,n/a,n/a,36220,158268,22.88523264,,,n/a
00LC,E06000035,Medway UA,ONS5.8,2010,n/a,n/a,44127,264885,16.65892746,,,n/a
00MA,E06000036,Bracknell Forest UA,ONS5.9,2010,n/a,n/a,27697,113696,24.36057557,,,n/a
00MB,E06000037,West Berkshire UA,ONS5.9,2010,n/a,n/a,18499,154148,12.00080442,,,n/a
00MC,E06000038,Reading UA,ONS1.3,2010,n/a,n/a,37940,155339,24.4240017,,,n/a
00MD,E06000039,Slough UA,ONS2.4,2010,n/a,n/a,39484,140713,28.05995182,,,n/a
00ME,E06000040,Windsor and Maidenhead UA,ONS5.9,2010,n/a,n/a,25152,145098,17.33449117,,,n/a
00MF,E06000041,Wokingham UA,ONS5.9,2010,n/a,n/a,9322,154943,6.016406033,,,n/a
00MG,E06000042,Milton Keynes UA,ONS5.8,2010,n/a,n/a,33734,249895,13.49926969,,,n/a
00ML,E06000043,Brighton and Hove UA,ONS1.1,2010,n/a,n/a,72871,272952,26.69736804,,,n/a
00MR,E06000044,Portsmouth UA,ONS1.1,2010,n/a,n/a,47353,205433,23.05033758,,,n/a
00MS,E06000045,Southampton UA,ONS1.1,2010,n/a,n/a,65756,235870,27.87806843,,,n/a
00MW,E06000046,Isle of Wight UA,ONS6.10,2010,n/a,n/a,58450,138392,42.23510029,,,n/a
11UB,E07000004,Aylesbury Vale CD,ONS5.9,2010,n/a,n/a,9809,174880,5.608989021,,,n/a
11UC,E07000005,Chiltern CD,ONS5.9,2010,n/a,n/a,13252,92652,14.30298321,,,n/a
11UE,E07000006,South Bucks CD,ONS5.9,2010,n/a,n/a,16307,67060,24.31702953,,,n/a
11UF,E07000007,Wycombe CD,ONS5.9,2010,n/a,n/a,34796,171958,20.23517371,,,n/a
12UB,E07000008,Cambridge CD,ONS1.3,2010,n/a,n/a,28265,122725,23.03116724,,,n/a
12UC,E07000009,East Cambridgeshire CD,ONS5.7,2010,n/a,n/a,21437,84245,25.44602054,,,n/a
12UD,E07000010,Fenland CD,ONS5.7,2010,n/a,n/a,34349,95461,35.98223358,,,n/a
12UE,E07000011,Huntingdonshire CD,ONS5.7,2010,n/a,n/a,36090,170039,21.2245426,,,n/a
12UG,E07000012,South Cambridgeshire CD,ONS5.9,2010,n/a,n/a,1615,149842,1.077801951,,,n/a
16UB,E07000026,Allerdale CD,ONS6.10,2010,n/a,n/a,23090,96444,23.94135457,,,n/a
16UC,E07000027,Barrow-in-Furness CD,ONS7.11,2010,n/a,n/a,20385,69056,29.51952039,,,n/a
16UD,E07000028,Carlisle CD,ONS6.10,2010,n/a,n/a,21961,107475,20.43358921,,,n/a
16UE,E07000029,Copeland CD,ONS7.11,2010,n/a,n/a,19779,70627,28.00487066,,,n/a
16UF,E07000030,Eden CD,ONS6.10,2010,n/a,n/a,27228,52502,51.86088149,,,n/a
16UG,E07000031,South Lakeland CD,ONS6.10,2010,n/a,n/a,23945,103713,23.08775178,,,n/a
17UB,E07000032,Amber Valley CD,ONS7.12,2010,n/a,n/a,38094,122521,31.09181283,,,n/a
17UC,E07000033,Bolsover CD,ONS7.12,2010,n/a,n/a,11987,76029,15.76635231,,,n/a
17UD,E07000034,Chesterfield CD,ONS7.12,2010,n/a,n/a,13153,103788,12.6729487,,,n/a
17UF,E07000035,Derbyshire Dales CD,ONS5.7,2010,n/a,n/a,23804,71104,33.47772277,,,n/a
17UG,E07000036,Erewash CD,ONS7.12,2010,n/a,n/a,22547,112249,20.0865932,,,n/a
17UH,E07000037,High Peak CD,ONS5.7,2010,n/a,n/a,22599,90982,24.83897914,,,n/a
17UJ,E07000038,North East Derbyshire CD,ONS7.12,2010,n/a,n/a,20878,99100,21.06760848,,,n/a
17UK,E07000039,South Derbyshire CD,ONS5.7,2010,n/a,n/a,28142,94915,29.64968656,,,n/a
18UB,E07000040,East Devon CD,ONS6.10,2010,n/a,n/a,37595,133272,28.20922624,,,n/a
18UC,E07000041,Exeter CD,ONS1.1,2010,n/a,n/a,31206,117063,26.65744087,,,n/a
18UD,E07000042,Mid Devon CD,ONS5.7,2010,n/a,n/a,36336,77936,46.62287005,,,n/a
18UE,E07000043,North Devon CD,ONS6.10,2010,n/a,n/a,32082,93976,34.13850345,,,n/a
18UG,E07000044,South Hams CD,ONS6.10,2010,n/a,n/a,40729,83563,48.74047126,,,n/a
18UH,E07000045,Teignbridge CD,ONS6.10,2010,n/a,n/a,37951,124271,30.53890288,,,n/a
