ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
38UE,E07000180,Vale of White Horse CD,ONS5.9,2011/12,n/a,n/a,9706,,37.98070456,37.38993244,38.57506,n/a
38UF,E07000181,West Oxfordshire CD,ONS5.7,2011/12,n/a,n/a,8671,,38.15771584,37.53081818,38.78858296,n/a
40UB,E07000187,Mendip CD,ONS5.7,2011/12,n/a,n/a,10390,,40.67067816,40.07224587,41.27189256,n/a
40UC,E07000188,Sedgemoor CD,ONS5.7,2011/12,n/a,n/a,11142,,39.01769265,38.45736992,39.58092868,n/a
40UD,E07000189,South Somerset CD,ONS5.7,2011/12,n/a,n/a,15540,,37.19545356,36.73485084,37.65839386,n/a
40UE,E07000190,Taunton Deane CD,ONS5.7,2011/12,n/a,n/a,12450,,43.32809886,42.75435326,43.90363893,n/a
40UF,E07000191,West Somerset CD,ONS6.10,2011/12,n/a,n/a,3982,,41.18094442,40.2074644,42.16137437,n/a
41UB,E07000192,Cannock Chase CD,ONS7.12,2011/12,n/a,n/a,10012,,38.75677359,38.16826637,39.3485803,n/a
41UC,E07000193,East Staffordshire CD,ONS7.12,2011/12,n/a,n/a,10875,,39.2203647,38.64921471,39.79448029,n/a
41UD,E07000194,Lichfield CD,ONS5.7,2011/12,n/a,n/a,8930,,34.25619662,33.68724859,34.8297067,n/a
41UE,E07000195,Newcastle-under-Lyme CD,ONS7.12,2011/12,n/a,n/a,14127,,41.5689899,41.04525843,42.09463253,n/a
41UF,E07000196,South Staffordshire CD,ONS5.7,2011/12,n/a,n/a,9435,,35.76145385,35.19231017,36.33464146,n/a
41UG,E07000197,Stafford CD,ONS5.7,2011/12,n/a,n/a,13917,,38.43832736,37.93789445,38.94121949,n/a
41UH,E07000198,Staffordshire Moorlands CD,ONS5.7,2011/12,n/a,n/a,8961,,38.19446612,37.57825298,38.81450076,n/a
41UK,E07000199,Tamworth CD,ONS7.12,2011/12,n/a,n/a,7195,,37.52541885,36.84538634,38.2104086,n/a
42UB,E07000200,Babergh CD,ONS5.7,2011/12,n/a,n/a,7354,,37.18835424,36.52038628,37.86125271,n/a
42UC,E07000201,Forest Heath CD,ONS5.8,2011/12,n/a,n/a,4814,,40.22425478,39.35352318,41.10119537,n/a
42UD,E07000202,Ipswich CD,ONS5.8,2011/12,n/a,n/a,12289,,39.48276457,38.93656339,40.03160477,n/a
42UE,E07000203,Mid Suffolk CD,ONS5.7,2011/12,n/a,n/a,7356,,36.25548522,35.60241173,36.91367145,n/a
42UF,E07000204,St Edmundsbury CD,ONS5.7,2011/12,n/a,n/a,10055,,40.40561266,39.79962942,41.01453641,n/a
